epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,17.76931381225586,402.2914038571444,104.99446411132813,400.0630227869207,2.228380672972311,104.21553802490234,0.7789268136024475
1,16.99480414390564,131.05260294133967,74.17595825195312,130.53533588756216,0.5172677918083288,74.16977615356446,0.006181324459612369
2,16.8525333404541,101.9742118662054,60.77408676147461,101.8992206400091,0.07499187371418388,60.05088806152344,0.7231991291046143
3,16.788167476654053,79.70130642977628,52.921817016601565,79.0557592565363,0.6455472216687419,52.18875732421875,0.7330597519874573
4,16.790583610534668,65.75360774993896,46.48283233642578,65.1115066354925,0.6421006149189039,45.67418365478515,0.8086495637893677
5,16.7121741771698,56.29739345203746,43.19595527648926,55.66024268757213,0.6371504806659438,42.73609466552735,0.4598606705665588
6,16.512000799179077,49.961725148287684,40.304114532470706,49.24500998583707,0.7167150093750521,39.55187454223633,0.7522396087646485
7,16.653126001358032,46.07574185458097,38.56595458984375,45.27836790951815,0.7973739057779312,37.773804092407225,0.7921509742736816
8,16.689176559448242,43.32511767474088,37.99463958740235,42.5824841152538,0.7426333847371015,37.43454170227051,0.5600976645946503
9,16.6940176486969,40.080550800670274,36.63876838684082,39.342324863780625,0.7382260926745154,35.904608154296874,0.7341606855392456
10,16.433140516281128,38.196449583226986,35.15933074951172,37.43966380032626,0.7567858973687346,34.42552604675293,0.7338053107261657
11,16.677669286727905,35.52334690093994,33.09123306274414,34.60000757737593,0.9233394725756212,32.092401123046876,0.9988319754600525
12,16.71943759918213,33.08581503954801,30.33203010559082,32.05300430818038,1.0328109589490024,29.356616973876953,0.9754135131835937
13,16.50823450088501,31.341430534016002,28.047475814819336,30.289604143662885,1.0518263388763776,27.01186180114746,1.0356144785881043
14,16.67828392982483,30.145056941292502,25.119430541992188,29.121337673880838,1.0237192118709737,24.006707382202148,1.1127230167388915
15,16.665783643722534,29.166941339319404,23.596033096313477,28.081867824901234,1.0850734304298053,22.55220832824707,1.0438249588012696
16,16.661396503448486,28.17220228368586,22.980338287353515,27.037369056181475,1.1348330906846307,21.77480697631836,1.205531358718872
17,16.73447895050049,27.117850477045234,22.74039649963379,25.78282217545943,1.3350281769579107,21.407950973510744,1.3324451923370362
18,16.776933193206787,25.236980308185924,21.929799270629882,23.790667945688423,1.4463123245672747,20.388475799560545,1.541323685646057
19,16.75874948501587,23.48397545381026,20.916262054443358,21.894307830116965,1.5896675478328357,19.299741744995117,1.6165200233459474
20,16.65183687210083,21.35611722686074,19.44979248046875,19.674352104013618,1.6817651716145603,17.871248626708983,1.5785435438156128
21,16.719754219055176,19.504000425338745,17.652522087097168,17.722409530119464,1.781590846451846,15.938222312927246,1.7142999410629272
22,16.653988361358643,17.922691345214844,16.642740631103514,16.047774596647784,1.8749166645786979,14.814021682739257,1.8287189245223998
23,16.71677327156067,16.88160928812894,15.961318016052246,14.97873778776689,1.902871543710882,14.101152038574218,1.860165548324585
24,16.7413113117218,15.950328241695058,14.675666236877442,14.139536120674826,1.8107921183109283,12.953977012634278,1.7216893911361695
25,16.658124923706055,15.20200818235224,14.27472095489502,13.427253874865444,1.774754380637949,12.286236000061034,1.9884850025177
26,16.667938232421875,14.427678736773403,13.38785171508789,12.683972488750111,1.7437062046744607,11.577593421936035,1.8102580547332763
