epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,17.591124534606934,356.87110155278987,97.84888763427735,355.0703125,1.8007870397784493,96.55318908691406,1.2957012891769408
1,16.9472439289093,123.66406856883656,73.60411834716797,122.65092832391912,1.0131400390104814,72.15428085327149,1.449835467338562
2,16.896777391433716,100.3713530627164,62.5702522277832,99.59890764409846,0.7724455520510674,61.94892120361328,0.6213307619094849
3,16.86130404472351,78.36728746240789,62.498253631591794,77.53315396742387,0.8341341560537164,61.92429962158203,0.5739540457725525
4,16.864710569381714,64.74847282062878,51.298432159423825,63.56252548911355,1.1859474304047497,50.1145881652832,1.1838450670242309
5,16.81972050666809,53.22284529425881,44.65438613891602,51.88237511027943,1.3404698832468553,43.29975814819336,1.354627823829651
6,16.824870824813843,48.37687925858931,43.14181480407715,47.02206494591453,1.354814274744554,41.7694953918457,1.3723196983337402
7,16.789772510528564,43.48242473602295,41.30270919799805,42.125673510811545,1.3567512658509342,40.09407730102539,1.208631682395935
8,16.833492040634155,39.323220166293055,41.07781562805176,38.05217781933871,1.2710424539717762,40.00325965881348,1.0745552778244019
9,16.703978300094604,35.8201978856867,39.24214630126953,34.581370223652236,1.2388278354297986,38.1261344909668,1.1160115003585815
10,16.764645099639893,33.054244474931195,37.5627555847168,31.923879406668924,1.1303650533611125,36.536469268798825,1.026287043094635
11,16.843312740325928,30.944356094707143,35.41360206604004,29.77034365047108,1.1740123981779271,34.30266418457031,1.1109372615814208
12,16.674545526504517,28.877446109598335,33.294895553588866,27.76924618807706,1.1081996722654863,32.37931747436524,0.9155781984329223
13,16.756036281585693,26.84923308545893,30.91877136230469,25.808276978406038,1.040956126018004,29.987664794921876,0.9311072587966919
14,16.744032859802246,25.605055830695413,28.910878372192382,24.563107013702393,1.0419488048011607,27.93259963989258,0.9782784342765808
15,16.814339876174927,24.260357423262164,26.300877380371094,23.246404907920144,1.0139524692838842,25.41853904724121,0.8823378443717956
16,16.79756450653076,22.898339640010487,24.201029968261718,22.020065134221856,0.8782744218002666,23.425971221923827,0.7750589728355408
17,16.72458815574646,21.268208482048728,21.79496650695801,20.504322723908857,0.7638858651573007,21.081187057495118,0.7137795686721802
18,16.755462884902954,19.831353534351695,20.185547637939454,19.182353128086437,0.6490004936402495,19.564839935302736,0.6207080960273743
19,16.817117929458618,18.21438548781655,17.822547912597656,17.634735280817207,0.5796501013365659,17.309670639038085,0.5128775358200073
20,16.7557053565979,16.49584525281733,15.681299591064453,15.996684594587846,0.4991606365550648,15.227047729492188,0.4542518496513367
21,16.70405673980713,15.010320143266158,13.927776336669922,14.562625234777277,0.4476949416778304,13.541935157775878,0.3858409285545349
22,16.791844606399536,13.871292005885731,12.822310256958009,13.463319670070302,0.4079723876308311,12.424933242797852,0.39737715721130373
23,16.76193618774414,13.19599758494984,12.116602897644043,12.74726665019989,0.448731045154008,11.674113655090332,0.44248905777931213
24,16.689183950424194,12.519718224352056,11.536622428894043,12.025668556039983,0.4940496940504421,11.082014274597167,0.4546081185340881
25,16.7383975982666,11.993559176271612,11.177329063415527,11.470042185349898,0.5235170017589222,10.64463996887207,0.5326891243457794
26,16.675673246383667,11.552539836276662,10.585587501525879,11.031137412244624,0.5214025073430755,10.100145721435547,0.48544177412986755
27,16.597583532333374,10.991215825080872,10.246524810791016,10.470035162839023,0.5211806310848757,9.610738754272461,0.6357862830162049
28,16.689047813415527,10.767256368290294,9.919623947143554,10.12750430540605,0.6397520500150594,9.376368522644043,0.5432555973529816
29,16.623854875564575,10.297200777313925,9.654326820373536,9.672691030935807,0.6245097517967224,8.975160789489745,0.6791659951210022
30,16.600788593292236,10.01709065654061,9.41301441192627,9.343665339730002,0.6734253405170008,8.759955596923827,0.6530588150024415
31,16.61940860748291,9.758736122738231,9.151920509338378,9.057283759117126,0.7014523778449405,8.481576728820801,0.670343565940857
32,16.62354278564453,9.589957638220353,9.019202995300294,8.813758774237199,0.7761988612738523,8.33195104598999,0.6872519373893737
33,16.66627073287964,9.478325334462253,9.21622371673584,8.576143178072842,0.9021821794184771,8.210415649414063,1.0058080554008484
34,16.628915309906006,9.472578167915344,9.012783432006836,8.364829410206188,1.1077486723661423,7.998609924316407,1.0141735076904297
35,16.66741394996643,9.474726882847873,9.232947158813477,8.154479026794434,1.3202478655359962,7.877250862121582,1.3556963682174683
36,16.65842843055725,9.466537659818476,9.32674617767334,8.010448791763999,1.4560888680544766,7.7866113662719725,1.540134859085083
37,16.637645959854126,9.509644833478061,9.372038269042969,7.828569661487233,1.6810751774094321,7.621286201477051,1.7507521390914917
38,16.598084688186646,9.560679424892772,9.50881576538086,7.683090578426015,1.8775888004086234,7.592663669586182,1.9161522150039674
39,16.599262475967407,9.54299183325334,9.56872844696045,7.537268725308505,2.005723080851815,7.450403308868408,2.1183250188827514
40,16.610361099243164,9.548004692251032,9.51931552886963,7.4267462275244975,2.1212584240870043,7.3881001472473145,2.131215286254883
41,16.625685214996338,9.551767230033875,9.576808166503906,7.309273492206227,2.242493751374158,7.315026950836182,2.261781358718872
42,16.674524545669556,9.489063642241739,9.470968055725098,7.2151113098317925,2.2739523622122677,7.188213920593261,2.282754325866699
43,16.57042384147644,9.374834288250316,9.482925987243652,7.076654358343645,2.2981799082322554,7.052080917358398,2.4308450698852537
44,16.572158098220825,9.24922589822249,9.232124137878419,6.922719847072255,2.326506007801403,7.003019046783447,2.2291051387786864
45,16.635928630828857,9.16431497443806,9.37902889251709,6.840579022060741,2.323735974051736,6.914415740966797,2.464613103866577
46,16.555623531341553,9.123705712231724,9.172694778442382,6.773124727335843,2.3505809984423895,6.793329906463623,2.3793647289276123
47,16.58155369758606,9.015424468300559,9.15919761657715,6.677986004135826,2.3374384397810157,6.779308128356933,2.379889440536499
48,16.61854863166809,8.94106813994321,9.012709045410157,6.575916788794777,2.3651513294740156,6.69149169921875,2.321217155456543
49,16.633384227752686,8.864765915003689,9.003660774230957,6.494085777889598,2.3706801289861854,6.656798934936523,2.346861696243286
