epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,17.890544176101685,349.7556440179998,102.77953186035157,349.7253809842196,0.030263470898551696,102.76121063232422,0.018322928622365
1,17.3558669090271,126.24915729869495,71.31385650634766,126.23907401344992,0.010084659226281061,71.29216918945312,0.021687101945281027
2,17.31183171272278,99.98337528922342,62.076697540283206,99.9707747372714,0.012599988586523315,62.06270065307617,0.013997006043791772
3,17.591333389282227,79.87790523875843,54.9174560546875,79.86543846130371,0.012466624950651418,54.90644149780273,0.011014130525290966
4,17.431843280792236,65.0011248588562,45.83131637573242,64.99027052792636,0.010854321838864549,45.82264251708985,0.00867384932935238
5,17.20773434638977,55.85423248464411,40.43134956359863,55.843946890397504,0.01028539338784123,40.42112426757812,0.010225498117506504
6,17.16087293624878,48.7581113468517,38.58629455566406,48.747359405864366,0.010752070652828976,38.57528991699219,0.011004439741373061
7,17.229551792144775,42.44147755882957,36.751403427124025,42.430360620672054,0.011116957376626406,36.7404842376709,0.010918739810585975
8,16.987654447555542,38.86743099039251,34.6457275390625,38.856665567918256,0.010765453927557577,34.63609161376953,0.009636606462299824
9,17.23265552520752,35.404682029377334,33.25804672241211,35.39394664764404,0.010735269530083646,33.246791458129884,0.0112551623955369
10,16.948870182037354,32.668263305317275,33.01917915344238,32.657148057764225,0.011115128767083992,33.00896224975586,0.010217179916799069
11,17.172747135162354,29.48685173554854,30.308824920654295,29.475448066538032,0.011403765508227727,30.296994781494142,0.011830369755625725
12,20.267796754837036,26.961616819555108,27.888195419311522,26.950094634836372,0.011522103884172711,27.877503967285158,0.010691623389720916
13,29.337355136871338,24.933670975945212,25.075904846191406,24.92109901254827,0.01257218069142916,25.063477325439454,0.012428053468465806
14,29.315202713012695,23.217714049599387,23.48607940673828,23.204547080126677,0.013167067409747026,23.473019790649413,0.013059970177710056
15,28.57537531852722,21.829785737124357,21.54574317932129,21.81598669832403,0.013799058040603995,21.532275009155274,0.013468366861343384
16,29.37052297592163,20.503795645453714,20.60769386291504,20.489293120124124,0.014502390668812122,20.59317398071289,0.014520111866295338
17,28.395352125167847,19.22483025897633,19.660152244567872,19.20980919491161,0.01502101148732684,19.644791412353516,0.015360848978161812
18,29.509910345077515,18.09460629116405,18.42658805847168,18.078707261519,0.015899070898409595,18.41043758392334,0.01615045890212059
