epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,18.6796658039093,378.10353712602097,162.5803466796875,377.0049233870073,1.0986127446998248,161.58340759277343,0.9969344735145569
1,17.742990493774414,163.73015993291682,81.122705078125,162.8497050892223,0.8804541474038904,80.39650115966796,0.7262030005455017
2,17.963712215423584,116.63642224398527,69.74730987548828,115.9831600189209,0.6532628143375571,69.21620559692383,0.5311031579971314
3,17.411667823791504,97.06086626919833,61.23189239501953,96.5860555822199,0.47481022707440634,60.8209846496582,0.41090713143348695
4,17.692803621292114,82.41077388416637,57.10063781738281,82.02235568653454,0.3884186886928298,56.718023681640624,0.3826148211956024
5,17.349438190460205,72.49317758733577,52.99857635498047,72.11865901947021,0.3745182739062743,52.626470947265624,0.37210525274276735
6,18.384703874588013,64.99853936108676,49.77112503051758,64.63660105791959,0.36193842508576135,49.39588851928711,0.3752360999584198
7,17.757254600524902,58.658272223039106,46.97483673095703,58.30186930569735,0.356402956626632,46.58996925354004,0.3848668336868286
8,17.6808021068573,54.11230390722101,45.368995666503906,53.758410540494054,0.35389320281418885,44.99783630371094,0.37115960121154784
9,18.852113723754883,51.00981651652943,44.483232498168945,50.664402051405474,0.34541486542333255,44.1195182800293,0.36371440887451173
10,17.93936848640442,48.14013680544767,43.428557586669925,47.799916700883344,0.3402200530875813,43.080467987060544,0.348089337348938
11,17.76687240600586,45.62461224469271,42.013016891479495,45.29008258472789,0.3345299220897935,41.68013801574707,0.3328774869441986
12,17.574608325958252,43.9435868696733,40.85734062194824,43.62110974571922,0.3224770589308305,40.5454216003418,0.31191864013671877
13,17.542336463928223,42.2933369549838,39.73678283691406,41.97779035568237,0.31554666229269723,39.42748947143555,0.3092944800853729
14,17.525279998779297,40.97830360585993,38.042754364013675,40.66719761761752,0.3111056671901183,37.73356399536133,0.30919070839881896
15,17.522975206375122,39.36712564121593,36.47651481628418,39.05661244825883,0.3105132661082528,36.16757583618164,0.3089390993118286
16,17.47189164161682,38.343532518907026,34.87140464782715,38.03037730130282,0.3131549453193491,34.55377883911133,0.3176257848739624
17,17.556630611419678,36.332667567513205,34.05493659973145,36.019242850216955,0.3134247274561362,33.74488372802735,0.31005226373672484
18,17.555898666381836,35.73777601935647,32.41199569702148,35.41910604997115,0.3186699795452031,32.09396514892578,0.3180300831794739
19,17.4511296749115,34.22708676078103,31.268091201782227,33.903498042713515,0.3235887302593751,30.943575286865233,0.3245164692401886
20,17.477226734161377,33.02582734281366,30.343484115600585,32.69974745403636,0.32607994228601456,30.02162284851074,0.3218615412712097
21,17.491992235183716,31.779068383303557,29.357497787475587,31.4501745484092,0.3288940225135196,29.036064910888673,0.32143227458000184
22,17.376853942871094,30.16405656120994,28.4612735748291,29.83239893479781,0.3316577212377028,28.128975677490235,0.3322977840900421
23,17.452879905700684,28.174531438133933,27.277999496459962,27.841773119839754,0.33275824649767444,26.950481796264647,0.3275175869464874
24,17.459528923034668,26.245494148947976,25.630945205688477,25.899084784767844,0.34640913863073697,25.261471939086913,0.36947289705276487
25,17.369473934173584,25.219991445541382,24.94004707336426,24.830265456979927,0.38972606374458835,24.522898864746093,0.41714818477630616
26,17.408255577087402,24.28852449763905,23.97971382141113,23.87558312849565,0.412941268899224,23.559659957885742,0.4200542449951172
27,17.421554565429688,23.32150535150008,22.50737609863281,22.891943086277355,0.4295622496442361,22.07240867614746,0.43496676683425906
28,17.422643184661865,22.755911523645576,21.86045265197754,22.322793895548042,0.4331175996498628,21.43806610107422,0.4223863840103149
29,17.60105872154236,21.937742710113525,21.053825759887694,21.50182808529247,0.435914815149524,20.626622009277344,0.427203768491745
30,17.601709604263306,21.286592635241423,20.179017639160158,20.849684736945413,0.43690782243555243,19.763260269165038,0.41575756669044495
31,17.403395175933838,20.602528767152265,19.463087463378905,20.16860708323392,0.4339215789328922,19.04312934875488,0.41995819807052615
32,17.439818382263184,19.92452517422763,18.801025009155275,19.490103223107077,0.4344218976118348,18.360542678833006,0.4404825747013092
33,17.47606587409973,19.24115345694802,18.13025016784668,18.818011934107002,0.423141594637524,17.701162147521973,0.4290881991386414
34,17.38803744316101,18.546691677787088,17.726609420776366,18.115840738469903,0.43085100975903595,17.284216117858886,0.44239304661750795
35,17.443953037261963,17.87722507390109,17.33649559020996,17.436164530840788,0.4410604732957753,16.904590034484862,0.4319055199623108
36,17.42021918296814,17.21634979681535,16.931697654724122,16.785470095547762,0.430879723619331,16.49112186431885,0.44057576060295106
37,17.377593278884888,16.642618656158447,16.466595077514647,16.20106905156916,0.44154964929277246,16.01734390258789,0.44925097823143006
38,17.46294617652893,16.009117646650836,15.833570861816407,15.581773953004317,0.42734387720173056,15.396284675598144,0.437286376953125
39,17.476786375045776,15.492549376054244,15.479692077636718,15.081259207292037,0.4112900976430286,15.074751663208009,0.4049404263496399
40,17.345584392547607,14.915395888415249,14.694824409484863,14.501071604815396,0.4143242626027627,14.269585037231446,0.42523937821388247
41,17.372904062271118,14.325091448697178,14.38729190826416,13.923257372596048,0.40183405713601544,13.970620155334473,0.4166718780994415
42,17.412773370742798,13.879618167877197,13.835759925842286,13.483831058848988,0.3957871726968072,13.412844467163087,0.42291536927223206
43,17.40522289276123,13.446153965863315,13.397318267822266,13.039254622025924,0.40689933638681064,12.969289779663086,0.42802838087081907
44,17.44560980796814,13.018704132600265,12.92052116394043,12.611886891451748,0.40681723843921314,12.490195274353027,0.4303260207176208
45,17.42857074737549,12.640388878909024,12.492987251281738,12.227657480673356,0.4127314415845004,12.054262351989745,0.43872482776641847
46,17.3865065574646,12.282917542891068,12.120446586608887,11.847789905288003,0.4351275861263275,11.659091186523437,0.4613554537296295
47,17.366120100021362,12.01150358806957,11.787014389038086,11.570489970120517,0.44101368432695215,11.323138999938966,0.46387534141540526
48,17.349944353103638,11.84693711454218,11.523881721496583,11.383105635643005,0.46383146061138675,11.04044017791748,0.4834414660930634
49,17.500582456588745,11.507947520776229,11.18588809967041,11.026521465995096,0.48142609745264053,10.695916175842285,0.4899719297885895
