epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,17.544899702072144,337.1835517883301,128.6614776611328,337.1072398099032,0.07631011741944928,128.64110870361327,0.020368242263793947
1,16.935306549072266,134.99177967418325,71.61909561157226,134.96800457347524,0.023775232172325064,71.56300735473633,0.05608854070305824
2,17.003949403762817,88.78698097575794,60.63835906982422,88.740328355269,0.04665340650403364,60.5832405090332,0.05511782839894295
3,16.9125714302063,71.66983006217264,54.10685272216797,71.6118370402943,0.057993334464051506,54.04819946289062,0.05865393802523613
4,16.873153924942017,64.94234822013162,49.92346878051758,64.89095479791814,0.05139341637153517,49.8665153503418,0.05695304274559021
5,16.848524570465088,60.29150182550604,48.40665969848633,60.24280569770119,0.04869636469943957,48.35439605712891,0.05226379111409187
6,16.61590576171875,53.47848978909579,44.63438873291015,53.430751367048785,0.04773817393420772,44.58847579956055,0.04591285958886147
7,16.820544481277466,49.59243579344316,39.083013916015624,49.54155904596502,0.050876666961068455,39.03143043518067,0.05158322528004646
8,16.788812398910522,43.970157926732846,37.215963745117186,43.91577633944425,0.05438156747682528,37.1662094116211,0.049754413217306136
9,16.843017578125,43.3605356649919,34.790383911132814,43.31062303889882,0.049912624738433144,34.74002342224121,0.050360801815986636
10,16.73152732849121,39.559212164445356,31.332703399658204,39.50722720406272,0.05198468267917633,31.282149505615234,0.050554349273443225
11,16.74353528022766,35.13733980872414,28.82766227722168,35.08375150507147,0.05358824777332219,28.77414016723633,0.05352189242839813
12,16.710193872451782,33.06664404002103,26.401035690307616,33.012051278894596,0.05459301546216011,26.34911193847656,0.05192418172955513
13,16.659557342529297,30.691171234304253,26.069664764404298,30.635810895399615,0.05536031697622754,26.018192291259766,0.051472393423318864
14,16.64132308959961,29.13924392786893,22.55019340515137,29.08288457176902,0.056359479796480046,22.489814376831056,0.06037904694676399
15,16.771595001220703,27.642146847464822,21.979488372802734,27.58337595246055,0.058770890686322345,21.920513534545897,0.05897451192140579
16,16.695261001586914,26.76296502893621,21.452177810668946,26.70197296142578,0.06099221711470322,21.38837547302246,0.06380176842212677
17,16.732500553131104,26.173389608209785,21.24145164489746,26.11124699765986,0.06214261046526107,21.176648330688476,0.0648033581674099
18,16.853081464767456,25.199992765079845,21.000525283813477,25.135295846245505,0.06469677811996503,20.932994842529297,0.06753029972314835
19,16.717518091201782,24.080954443324696,20.321955490112305,24.01736400344155,0.0635903545401313,20.255391693115236,0.0665642149746418
20,16.776326179504395,22.416016470302235,19.398308181762694,22.349202286113393,0.06681445164775307,19.32835998535156,0.06994808316230774
21,16.630224466323853,20.63398679819974,17.965186500549315,20.565248142589223,0.06873854622244835,17.89718952178955,0.06799735724925995
22,16.677056550979614,19.002495874058116,16.932828903198242,18.93342772397128,0.06906806245784868,16.8616886138916,0.0711401954293251
23,16.740368127822876,17.84687486561862,16.26965789794922,17.77488188310103,0.07199293789877133,16.19604911804199,0.07360894903540612
24,16.669053077697754,17.061122872612692,15.605571746826172,16.98547111858021,0.0756516507403417,15.526981353759766,0.07859059423208237
25,16.780518531799316,16.35713895884427,14.975583457946778,16.279430237683382,0.07770859602500092,14.897100448608398,0.07848308384418487
26,16.720341444015503,15.672673962332986,14.487761497497559,15.59499927000566,0.0776747101071206,14.411424255371093,0.07633718401193619
